Timestamp,Sensor_A,Sensor_B,Correlation
6/7/2023 20:20,Overspeed Press,Tank Level,-0.004882361
6/10/2023 8:10,Main Pump Press,Tank Level,-0.101777871
6/10/2023 8:10,Main Pump Press,Tank Temp,0.027563807
6/10/2023 8:10,Main Pump Press,Vapor Press,-0.269536735
6/10/2023 8:10,Main Pump Press,Overspeed Press,0.032354051
6/10/2023 8:10,Overspeed Press,Vapor Press,-0.029162617
6/10/2023 8:10,Line Pressure,Tank Temp,-0.11930407
6/10/2023 8:10,Line Pressure,Vapor Press,0.043384877
6/10/2023 8:10,Line Pressure,Overspeed Press,-0.186043749
6/10/2023 8:10,Line Pressure,Tank Level,-0.026453626
6/10/2023 8:10,Overspeed Press,Tank Temp,0.723353868
6/10/2023 8:10,Line Pressure,Main Pump Press,0.058804879
6/10/2023 8:10,Tank Temp,Vapor Press,0.057034368
6/10/2023 8:10,Filter DP,Tank Level,0.034738712
6/10/2023 8:10,Filter DP,Tank Temp,0.075810811
6/10/2023 8:10,Filter DP,Vapor Press,-0.238054863
6/10/2023 8:10,Filter DP,Overspeed Press,0.053092564
6/10/2023 8:10,Overspeed Press,Tank Level,-0.006127564
6/10/2023 8:10,Filter DP,Line Pressure,0.383698323
6/10/2023 8:10,Tank Level,Tank Temp,0.023208419
6/10/2023 8:10,Tank Level,Vapor Press,-0.015834298
6/10/2023 8:10,Filter DP,Main Pump Press,0.007941192
6/12/2023 20:30,Main Pump Press,Tank Level,-0.117827927
6/12/2023 20:30,Line Pressure,Main Pump Press,0.080599263
6/12/2023 20:30,Line Pressure,Overspeed Press,-0.181191748
6/12/2023 20:30,Line Pressure,Vapor Press,0.001645867
6/12/2023 20:30,Line Pressure,Tank Temp,-0.106749559
6/12/2023 20:30,Line Pressure,Tank Level,-0.025237296
6/12/2023 20:30,Main Pump Press,Overspeed Press,0.03069096
6/12/2023 20:30,Main Pump Press,Vapor Press,-0.261604734
6/12/2023 20:30,Main Pump Press,Tank Temp,-0.008548
6/12/2023 20:30,Overspeed Press,Vapor Press,-0.032527266
6/12/2023 20:30,Overspeed Press,Tank Temp,0.668117392
6/12/2023 20:30,Overspeed Press,Tank Level,-0.005859879
6/12/2023 20:30,Filter DP,Tank Temp,0.075239074
6/12/2023 20:30,Filter DP,Vapor Press,-0.236582488
6/12/2023 20:30,Filter DP,Overspeed Press,0.052810614
6/12/2023 20:30,Filter DP,Main Pump Press,0.00525716
6/12/2023 20:30,Filter DP,Tank Level,0.033917878
6/12/2023 20:30,Tank Level,Tank Temp,0.024222531
6/12/2023 20:30,Tank Level,Vapor Press,0.014085586
6/12/2023 20:30,Tank Temp,Vapor Press,0.032325549
6/12/2023 20:30,Filter DP,Line Pressure,0.390467511
6/15/2023 8:50,Main Pump Press,Tank Level,-0.157831021
6/15/2023 8:50,Line Pressure,Main Pump Press,0.029877641
6/15/2023 8:50,Line Pressure,Overspeed Press,-0.071584254
6/15/2023 8:50,Line Pressure,Vapor Press,-0.005064234
6/15/2023 8:50,Line Pressure,Tank Temp,-0.048945532
6/15/2023 8:50,Line Pressure,Tank Level,-0.028050886
6/15/2023 8:50,Main Pump Press,Overspeed Press,0.019028488
6/15/2023 8:50,Main Pump Press,Vapor Press,-0.068739145
6/15/2023 8:50,Main Pump Press,Tank Temp,-0.006268207
6/15/2023 8:50,Overspeed Press,Vapor Press,-0.014215724
6/15/2023 8:50,Overspeed Press,Tank Temp,0.642507887
6/15/2023 8:50,Overspeed Press,Tank Level,-0.008822759
6/15/2023 8:50,Filter DP,Tank Temp,0.085126687
6/15/2023 8:50,Filter DP,Vapor Press,-0.112542308
6/15/2023 8:50,Filter DP,Overspeed Press,0.057098899
6/15/2023 8:50,Filter DP,Main Pump Press,-0.084481492
6/15/2023 8:50,Filter DP,Tank Level,0.0089259
6/15/2023 8:50,Tank Level,Tank Temp,0.028635586
6/15/2023 8:50,Tank Level,Vapor Press,0.062840818
6/15/2023 8:50,Tank Temp,Vapor Press,0.020785036
6/15/2023 8:50,Filter DP,Line Pressure,0.546799567
6/17/2023 21:08,Main Pump Press,Tank Level,-0.151860947
6/17/2023 21:08,Line Pressure,Main Pump Press,0.027013998
6/17/2023 21:08,Line Pressure,Overspeed Press,-0.071705002
6/17/2023 21:08,Line Pressure,Vapor Press,-0.05819542
6/17/2023 21:08,Line Pressure,Tank Temp,-0.055861904
6/17/2023 21:08,Line Pressure,Tank Level,-0.017075548
6/17/2023 21:08,Main Pump Press,Overspeed Press,0.018233482
6/17/2023 21:08,Main Pump Press,Vapor Press,-0.099709568
6/17/2023 21:08,Main Pump Press,Tank Temp,-0.009613622
6/17/2023 21:08,Overspeed Press,Vapor Press,-0.016006023
6/17/2023 21:08,Overspeed Press,Tank Temp,0.625931558
6/17/2023 21:08,Overspeed Press,Tank Level,-0.010293631
6/17/2023 21:08,Filter DP,Tank Temp,0.07137073
6/17/2023 21:08,Filter DP,Vapor Press,-0.048517232
6/17/2023 21:08,Filter DP,Overspeed Press,0.051284039
6/17/2023 21:08,Filter DP,Main Pump Press,-0.068729319
6/17/2023 21:08,Filter DP,Tank Level,0.016597835
6/17/2023 21:08,Tank Level,Tank Temp,0.028106139
6/17/2023 21:08,Tank Level,Vapor Press,0.102508262
6/17/2023 21:08,Tank Temp,Vapor Press,0.018656582
6/17/2023 21:08,Filter DP,Line Pressure,0.580494645
6/19/2023 17:31,Main Pump Press,Tank Level,-0.176369754
6/19/2023 17:31,Line Pressure,Main Pump Press,0.044876065
6/19/2023 17:31,Line Pressure,Overspeed Press,-0.073347321
6/19/2023 17:31,Line Pressure,Vapor Press,-0.064111077
6/19/2023 17:31,Line Pressure,Tank Temp,-0.078143748
6/19/2023 17:31,Line Pressure,Tank Level,-0.007260202
6/19/2023 17:31,Main Pump Press,Overspeed Press,0.019206523
6/19/2023 17:31,Main Pump Press,Vapor Press,0.014438409
6/19/2023 17:31,Main Pump Press,Tank Temp,-0.038925196
6/19/2023 17:31,Overspeed Press,Vapor Press,-0.015381198
6/19/2023 17:31,Overspeed Press,Tank Temp,0.602850167
6/19/2023 17:31,Overspeed Press,Tank Level,-0.011600092
6/19/2023 17:31,Filter DP,Tank Temp,0.028206032
6/19/2023 17:31,Filter DP,Vapor Press,-0.05620645
6/19/2023 17:31,Filter DP,Overspeed Press,0.045367666
6/19/2023 17:31,Filter DP,Main Pump Press,-0.057704256
6/19/2023 17:31,Filter DP,Tank Level,0.031880628
6/19/2023 17:31,Tank Level,Tank Temp,0.026491025
6/19/2023 17:31,Tank Level,Vapor Press,0.101256375
6/19/2023 17:31,Tank Temp,Vapor Press,0.048184055
6/19/2023 17:31,Filter DP,Line Pressure,0.577534242
6/21/2023 20:36,Main Pump Press,Tank Level,-0.16972554
6/21/2023 20:36,Line Pressure,Main Pump Press,0.039044986
6/21/2023 20:36,Line Pressure,Overspeed Press,-0.072291898
6/21/2023 20:36,Line Pressure,Vapor Press,-0.052335006
6/21/2023 20:36,Line Pressure,Tank Temp,-0.082743737
6/21/2023 20:36,Line Pressure,Tank Level,0.001902147
6/21/2023 20:36,Main Pump Press,Overspeed Press,0.020109506
6/21/2023 20:36,Main Pump Press,Vapor Press,0.026905593
6/21/2023 20:36,Main Pump Press,Tank Temp,-0.041869378
6/21/2023 20:36,Overspeed Press,Vapor Press,-0.024576096
6/21/2023 20:36,Overspeed Press,Tank Temp,0.578457785
6/21/2023 20:36,Overspeed Press,Tank Level,-0.01361954
6/21/2023 20:36,Filter DP,Tank Temp,-0.0131613
6/21/2023 20:36,Filter DP,Vapor Press,-0.115740812
6/21/2023 20:36,Filter DP,Overspeed Press,0.036747036
6/21/2023 20:36,Filter DP,Main Pump Press,-0.037424399
6/21/2023 20:36,Filter DP,Tank Level,0.019323571
6/21/2023 20:36,Tank Level,Tank Temp,0.018926691
6/21/2023 20:36,Tank Level,Vapor Press,0.093820207
6/21/2023 20:36,Tank Temp,Vapor Press,0.035705388
6/21/2023 20:36,Filter DP,Line Pressure,0.653871011
6/23/2023 17:13,Main Pump Press,Tank Level,-0.158326254
6/23/2023 17:13,Line Pressure,Main Pump Press,0.016000593
6/23/2023 17:13,Line Pressure,Overspeed Press,-0.073826032
6/23/2023 17:13,Line Pressure,Vapor Press,-0.054888502
6/23/2023 17:13,Line Pressure,Tank Temp,-0.090758943
6/23/2023 17:13,Line Pressure,Tank Level,0.011784688
6/23/2023 17:13,Main Pump Press,Overspeed Press,0.030078306
6/23/2023 17:13,Main Pump Press,Vapor Press,0.038759696
6/23/2023 17:13,Main Pump Press,Tank Temp,0.012951531
6/23/2023 17:13,Overspeed Press,Vapor Press,-0.023206021
6/23/2023 17:13,Overspeed Press,Tank Temp,0.568555831
6/23/2023 17:13,Overspeed Press,Tank Level,-0.014737987
6/23/2023 17:13,Filter DP,Tank Temp,-0.077280871
6/23/2023 17:13,Filter DP,Vapor Press,-0.048402466
6/23/2023 17:13,Filter DP,Overspeed Press,0.02977016
6/23/2023 17:13,Filter DP,Main Pump Press,-0.072564388
6/23/2023 17:13,Filter DP,Tank Level,0.019291635
6/23/2023 17:13,Tank Level,Tank Temp,0.022214246
6/23/2023 17:13,Tank Level,Vapor Press,0.097353539
6/23/2023 17:13,Tank Temp,Vapor Press,0.045289071
6/23/2023 17:13,Filter DP,Line Pressure,0.441325056
6/25/2023 23:16,Main Pump Press,Tank Level,-0.005293035
6/25/2023 23:16,Line Pressure,Main Pump Press,0.034801072
6/25/2023 23:16,Line Pressure,Overspeed Press,-0.073823824
6/25/2023 23:16,Line Pressure,Vapor Press,-0.037822643
6/25/2023 23:16,Line Pressure,Tank Temp,-0.0995875
6/25/2023 23:16,Line Pressure,Tank Level,0.000477152
6/25/2023 23:16,Main Pump Press,Overspeed Press,0.030389361
6/25/2023 23:16,Main Pump Press,Vapor Press,-0.026270319
6/25/2023 23:16,Main Pump Press,Tank Temp,0.01935812
6/25/2023 23:16,Overspeed Press,Vapor Press,-0.0257299
6/25/2023 23:16,Overspeed Press,Tank Temp,0.550152062
6/25/2023 23:16,Overspeed Press,Tank Level,-0.152348471
6/25/2023 23:16,Filter DP,Tank Temp,-0.086368491
6/25/2023 23:16,Filter DP,Vapor Press,-0.030338082
6/25/2023 23:16,Filter DP,Overspeed Press,0.029729139
6/25/2023 23:16,Filter DP,Main Pump Press,-0.058274535
6/25/2023 23:16,Filter DP,Tank Level,0.092137461
6/25/2023 23:16,Tank Level,Tank Temp,-0.111323273
6/25/2023 23:16,Tank Level,Vapor Press,0.044044398
6/25/2023 23:16,Tank Temp,Vapor Press,0.054826343
6/25/2023 23:16,Filter DP,Line Pressure,0.441464028
6/27/2023 20:12,Main Pump Press,Tank Level,0.108965475
6/27/2023 20:12,Line Pressure,Main Pump Press,0.066180818
6/27/2023 20:12,Line Pressure,Overspeed Press,0.203188869
6/27/2023 20:12,Line Pressure,Vapor Press,-0.032403248
6/27/2023 20:12,Line Pressure,Tank Temp,-0.072218533
6/27/2023 20:12,Line Pressure,Tank Level,0.04784225
6/27/2023 20:12,Main Pump Press,Overspeed Press,0.219932741
6/27/2023 20:12,Main Pump Press,Vapor Press,-0.055966334
6/27/2023 20:12,Main Pump Press,Tank Temp,-0.068672093
6/27/2023 20:12,Overspeed Press,Vapor Press,-0.014656199
6/27/2023 20:12,Overspeed Press,Tank Temp,0.099584999
6/27/2023 20:12,Overspeed Press,Tank Level,-0.070625682
6/27/2023 20:12,Filter DP,Tank Temp,-0.120374053
6/27/2023 20:12,Filter DP,Vapor Press,-0.022846454
6/27/2023 20:12,Filter DP,Overspeed Press,0.019293044
6/27/2023 20:12,Filter DP,Main Pump Press,-0.043158635
6/27/2023 20:12,Filter DP,Tank Level,0.09923041
6/27/2023 20:12,Tank Level,Tank Temp,-0.033247031
6/27/2023 20:12,Tank Level,Vapor Press,-0.162950126
6/27/2023 20:12,Tank Temp,Vapor Press,0.121668491
6/27/2023 20:12,Filter DP,Line Pressure,0.458926065
6/29/2023 23:39,Main Pump Press,Tank Level,-0.018421298
6/29/2023 23:39,Line Pressure,Main Pump Press,0.019827954
6/29/2023 23:39,Line Pressure,Overspeed Press,0.197893841
6/29/2023 23:39,Line Pressure,Vapor Press,-0.014616487
6/29/2023 23:39,Line Pressure,Tank Temp,-0.070694384
6/29/2023 23:39,Line Pressure,Tank Level,-0.065303578
6/29/2023 23:39,Main Pump Press,Overspeed Press,0.213226923
6/29/2023 23:39,Main Pump Press,Vapor Press,-0.145244878
6/29/2023 23:39,Main Pump Press,Tank Temp,-0.070668428
6/29/2023 23:39,Overspeed Press,Vapor Press,-0.018931112
6/29/2023 23:39,Overspeed Press,Tank Temp,0.096886311
6/29/2023 23:39,Overspeed Press,Tank Level,-0.027368972
6/29/2023 23:39,Filter DP,Tank Temp,-0.11733368
6/29/2023 23:39,Filter DP,Vapor Press,0.043437379
6/29/2023 23:39,Filter DP,Overspeed Press,0.015032761
6/29/2023 23:39,Filter DP,Main Pump Press,-0.071257249
6/29/2023 23:39,Filter DP,Tank Level,0.012303606
6/29/2023 23:39,Tank Level,Tank Temp,0.010199867
6/29/2023 23:39,Tank Level,Vapor Press,-0.019278549
6/29/2023 23:39,Tank Temp,Vapor Press,0.105562986
6/29/2023 23:39,Filter DP,Line Pressure,0.430386333
7/2/2023 11:20,Main Pump Press,Tank Level,-0.056540587
7/2/2023 11:20,Line Pressure,Main Pump Press,0.02494842
7/2/2023 11:20,Line Pressure,Overspeed Press,0.265981209
7/2/2023 11:20,Line Pressure,Vapor Press,-0.113193892
7/2/2023 11:20,Line Pressure,Tank Temp,-0.06421405
7/2/2023 11:20,Line Pressure,Tank Level,-0.07536836
7/2/2023 11:20,Main Pump Press,Overspeed Press,0.199579543
7/2/2023 11:20,Main Pump Press,Vapor Press,-0.083412916
7/2/2023 11:20,Main Pump Press,Tank Temp,-0.053743917
7/2/2023 11:20,Overspeed Press,Vapor Press,0.064004257
7/2/2023 11:20,Overspeed Press,Tank Temp,0.065307333
7/2/2023 11:20,Overspeed Press,Tank Level,-0.042799353
7/2/2023 11:20,Filter DP,Tank Temp,-0.13232468
7/2/2023 11:20,Filter DP,Vapor Press,0.031584822
7/2/2023 11:20,Filter DP,Overspeed Press,0.044742335
7/2/2023 11:20,Filter DP,Main Pump Press,-0.046918655
7/2/2023 11:20,Filter DP,Tank Level,0.039281049
7/2/2023 11:20,Tank Level,Tank Temp,0.019665238
7/2/2023 11:20,Tank Level,Vapor Press,-0.039961467
7/2/2023 11:20,Tank Temp,Vapor Press,0.034985226
7/2/2023 11:20,Filter DP,Line Pressure,0.436975546
7/4/2023 23:17,Main Pump Press,Tank Level,-0.091185803
7/4/2023 23:17,Line Pressure,Main Pump Press,0.042075526
7/4/2023 23:17,Line Pressure,Overspeed Press,0.27505179
7/4/2023 23:17,Line Pressure,Vapor Press,-0.143825824
7/4/2023 23:17,Line Pressure,Tank Temp,-0.061093349
7/4/2023 23:17,Line Pressure,Tank Level,-0.031426867
7/4/2023 23:17,Main Pump Press,Overspeed Press,0.088899691
7/4/2023 23:17,Main Pump Press,Vapor Press,-0.108064082
7/4/2023 23:17,Main Pump Press,Tank Temp,-0.091092682
7/4/2023 23:17,Overspeed Press,Vapor Press,-0.073231152
7/4/2023 23:17,Overspeed Press,Tank Temp,0.140380821
7/4/2023 23:17,Overspeed Press,Tank Level,-0.169409993
7/4/2023 23:17,Filter DP,Tank Temp,-0.111239814
7/4/2023 23:17,Filter DP,Vapor Press,0.000653845
7/4/2023 23:17,Filter DP,Overspeed Press,0.108436705
7/4/2023 23:17,Filter DP,Main Pump Press,-0.021585022
7/4/2023 23:17,Filter DP,Tank Level,-0.019681872
7/4/2023 23:17,Tank Level,Tank Temp,-0.038794804
7/4/2023 23:17,Tank Level,Vapor Press,0.016988549
7/4/2023 23:17,Tank Temp,Vapor Press,-0.046017719
7/4/2023 23:17,Filter DP,Line Pressure,0.406285292
7/7/2023 11:30,Main Pump Press,Tank Level,-0.139936428
7/7/2023 11:30,Line Pressure,Main Pump Press,0.015239558
7/7/2023 11:30,Line Pressure,Overspeed Press,0.272076539
7/7/2023 11:30,Line Pressure,Vapor Press,-0.148027066
7/7/2023 11:30,Line Pressure,Tank Temp,-0.09316898
7/7/2023 11:30,Line Pressure,Tank Level,0.036964818
7/7/2023 11:30,Main Pump Press,Overspeed Press,0.077330889
7/7/2023 11:30,Main Pump Press,Vapor Press,-0.071513457
7/7/2023 11:30,Main Pump Press,Tank Temp,-0.097621472
7/7/2023 11:30,Overspeed Press,Vapor Press,-0.070458834
7/7/2023 11:30,Overspeed Press,Tank Temp,0.098973838
7/7/2023 11:30,Overspeed Press,Tank Level,-0.107149025
7/7/2023 11:30,Filter DP,Tank Temp,-0.084224087
7/7/2023 11:30,Filter DP,Vapor Press,0.01718172
7/7/2023 11:30,Filter DP,Overspeed Press,0.087806792
7/7/2023 11:30,Filter DP,Main Pump Press,-0.026865484
7/7/2023 11:30,Filter DP,Tank Level,0.021498816
7/7/2023 11:30,Tank Level,Tank Temp,-0.007475577
7/7/2023 11:30,Tank Level,Vapor Press,-0.05154197
7/7/2023 11:30,Tank Temp,Vapor Press,-0.047898206
7/7/2023 11:30,Filter DP,Line Pressure,0.389195783
7/9/2023 14:14,Main Pump Press,Tank Level,-0.107214178
7/9/2023 14:14,Line Pressure,Main Pump Press,0.016942416
7/9/2023 14:14,Line Pressure,Overspeed Press,0.200187639
7/9/2023 14:14,Line Pressure,Vapor Press,-0.119996584
7/9/2023 14:14,Line Pressure,Tank Temp,-0.127315492
7/9/2023 14:14,Line Pressure,Tank Level,0.116701114
7/9/2023 14:14,Main Pump Press,Overspeed Press,0.082420336
7/9/2023 14:14,Main Pump Press,Vapor Press,-0.066068517
7/9/2023 14:14,Main Pump Press,Tank Temp,-0.097260121
7/9/2023 14:14,Overspeed Press,Vapor Press,-0.134591161
7/9/2023 14:14,Overspeed Press,Tank Temp,0.145991536
7/9/2023 14:14,Overspeed Press,Tank Level,-0.204010861
7/9/2023 14:14,Filter DP,Tank Temp,-0.078063017
7/9/2023 14:14,Filter DP,Vapor Press,0.012960247
7/9/2023 14:14,Filter DP,Overspeed Press,0.117672176
7/9/2023 14:14,Filter DP,Main Pump Press,-0.032004895
7/9/2023 14:14,Filter DP,Tank Level,-0.04712922
7/9/2023 14:14,Tank Level,Tank Temp,-0.066314337
7/9/2023 14:14,Tank Level,Vapor Press,-0.015832259
7/9/2023 14:14,Tank Temp,Vapor Press,-0.093096005
7/9/2023 14:14,Filter DP,Line Pressure,0.355108437
7/12/2023 2:34,Main Pump Press,Tank Level,-0.241487127
7/12/2023 2:34,Line Pressure,Main Pump Press,-0.012268866
7/12/2023 2:34,Line Pressure,Overspeed Press,0.189083392
7/12/2023 2:34,Line Pressure,Vapor Press,-0.117021345
7/12/2023 2:34,Line Pressure,Tank Temp,-0.133319467
7/12/2023 2:34,Line Pressure,Tank Level,0.13364082
7/12/2023 2:34,Main Pump Press,Overspeed Press,0.104895083
7/12/2023 2:34,Main Pump Press,Vapor Press,-0.034029464
7/12/2023 2:34,Main Pump Press,Tank Temp,-0.077220703
7/12/2023 2:34,Overspeed Press,Vapor Press,-0.097313729
7/12/2023 2:34,Overspeed Press,Tank Temp,0.105326288
7/12/2023 2:34,Overspeed Press,Tank Level,-0.288638376
7/12/2023 2:34,Filter DP,Tank Temp,-0.063443381
7/12/2023 2:34,Filter DP,Vapor Press,0.025115464
7/12/2023 2:34,Filter DP,Overspeed Press,0.096748114
7/12/2023 2:34,Filter DP,Main Pump Press,-0.047544016
7/12/2023 2:34,Filter DP,Tank Level,-0.062812709
7/12/2023 2:34,Tank Level,Tank Temp,-0.040677385
7/12/2023 2:34,Tank Level,Vapor Press,-0.035905518
7/12/2023 2:34,Tank Temp,Vapor Press,-0.096732071
7/12/2023 2:34,Filter DP,Line Pressure,0.344492572
7/14/2023 8:55,Main Pump Press,Tank Level,-0.161679745
7/14/2023 8:55,Line Pressure,Main Pump Press,0.007631374
7/14/2023 8:55,Line Pressure,Overspeed Press,0.163000331
7/14/2023 8:55,Line Pressure,Vapor Press,-0.139170714
7/14/2023 8:55,Line Pressure,Tank Temp,-0.160763186
7/14/2023 8:55,Line Pressure,Tank Level,0.216156653
7/14/2023 8:55,Main Pump Press,Overspeed Press,0.115671515
7/14/2023 8:55,Main Pump Press,Vapor Press,-0.099557137
7/14/2023 8:55,Main Pump Press,Tank Temp,-0.108481467
7/14/2023 8:55,Overspeed Press,Vapor Press,-0.104284185
7/14/2023 8:55,Overspeed Press,Tank Temp,0.114071049
7/14/2023 8:55,Overspeed Press,Tank Level,-0.254673975
7/14/2023 8:55,Filter DP,Tank Temp,-0.059635071
7/14/2023 8:55,Filter DP,Vapor Press,0.035643924
7/14/2023 8:55,Filter DP,Overspeed Press,0.084970453
7/14/2023 8:55,Filter DP,Main Pump Press,-0.030945505
7/14/2023 8:55,Filter DP,Tank Level,-0.070531974
7/14/2023 8:55,Tank Level,Tank Temp,-0.077740614
7/14/2023 8:55,Tank Level,Vapor Press,-0.056396976
7/14/2023 8:55,Tank Temp,Vapor Press,-0.08229748
7/14/2023 8:55,Filter DP,Line Pressure,0.32379935
7/16/2023 20:53,Overspeed Press,Vapor Press,-0.102025052
7/16/2023 20:53,Line Pressure,Overspeed Press,0.136572073
7/16/2023 20:53,Line Pressure,Vapor Press,-0.152165875
7/16/2023 20:53,Line Pressure,Tank Temp,-0.172093351
7/16/2023 20:53,Line Pressure,Tank Level,0.280443309
7/16/2023 20:53,Main Pump Press,Overspeed Press,0.148006403
7/16/2023 20:53,Main Pump Press,Vapor Press,-0.102500255
7/16/2023 20:53,Main Pump Press,Tank Temp,-0.10785555
7/16/2023 20:53,Main Pump Press,Tank Level,-0.150674877
7/16/2023 20:53,Overspeed Press,Tank Temp,0.091368567
7/16/2023 20:53,Line Pressure,Main Pump Press,-0.007478999
7/16/2023 20:53,Tank Temp,Vapor Press,-0.05495235
7/16/2023 20:53,Filter DP,Tank Level,-0.035092904
7/16/2023 20:53,Filter DP,Tank Temp,-0.038862696
7/16/2023 20:53,Filter DP,Vapor Press,0.028459716
7/16/2023 20:53,Filter DP,Overspeed Press,0.06275839
7/16/2023 20:53,Overspeed Press,Tank Level,-0.191579954
7/16/2023 20:53,Filter DP,Line Pressure,0.32601544
7/16/2023 20:53,Tank Level,Tank Temp,-0.112861135
7/16/2023 20:53,Tank Level,Vapor Press,-0.06319159
7/16/2023 20:53,Filter DP,Main Pump Press,-0.040081339
7/19/2023 8:33,Main Pump Press,Tank Level,-0.1331059
7/19/2023 8:33,Line Pressure,Main Pump Press,0.006316772
7/19/2023 8:33,Line Pressure,Overspeed Press,0.084284985
7/19/2023 8:33,Line Pressure,Vapor Press,-0.236191882
7/19/2023 8:33,Line Pressure,Tank Temp,-0.181657555
7/19/2023 8:33,Line Pressure,Tank Level,0.146843941
7/19/2023 8:33,Main Pump Press,Overspeed Press,0.242667337
7/19/2023 8:33,Main Pump Press,Vapor Press,-0.117010161
7/19/2023 8:33,Main Pump Press,Tank Temp,-0.098563137
7/19/2023 8:33,Overspeed Press,Vapor Press,-0.137243928
7/19/2023 8:33,Overspeed Press,Tank Temp,0.098965113
7/19/2023 8:33,Overspeed Press,Tank Level,-0.183734817
7/19/2023 8:33,Filter DP,Tank Temp,-0.02909005
7/19/2023 8:33,Filter DP,Vapor Press,0.03069745
7/19/2023 8:33,Filter DP,Overspeed Press,0.055143285
7/19/2023 8:33,Filter DP,Main Pump Press,0.009437703
7/19/2023 8:33,Filter DP,Tank Level,-0.151266193
7/19/2023 8:33,Tank Level,Tank Temp,-0.032018467
7/19/2023 8:33,Tank Level,Vapor Press,-0.110011981
7/19/2023 8:33,Tank Temp,Vapor Press,-0.033414668
7/19/2023 8:33,Filter DP,Line Pressure,0.17435557
7/21/2023 20:10,Main Pump Press,Tank Level,-0.063151459
7/21/2023 20:10,Line Pressure,Main Pump Press,0.016435
7/21/2023 20:10,Line Pressure,Overspeed Press,0.068481331
7/21/2023 20:10,Line Pressure,Vapor Press,-0.214006021
7/21/2023 20:10,Line Pressure,Tank Temp,-0.190296483
7/21/2023 20:10,Line Pressure,Tank Level,0.180449206
7/21/2023 20:10,Main Pump Press,Overspeed Press,0.28009149
7/21/2023 20:10,Main Pump Press,Vapor Press,-0.067579336
7/21/2023 20:10,Main Pump Press,Tank Temp,-0.147283554
7/21/2023 20:10,Overspeed Press,Vapor Press,-0.079784369
7/21/2023 20:10,Overspeed Press,Tank Temp,0.08313196
7/21/2023 20:10,Overspeed Press,Tank Level,-0.179560285
7/21/2023 20:10,Filter DP,Tank Temp,-0.038030614
7/21/2023 20:10,Filter DP,Vapor Press,0.048137488
7/21/2023 20:10,Filter DP,Overspeed Press,0.029809905
7/21/2023 20:10,Filter DP,Main Pump Press,-0.003487284
7/21/2023 20:10,Filter DP,Tank Level,-0.086047802
7/21/2023 20:10,Tank Level,Tank Temp,-0.039957766
7/21/2023 20:10,Tank Level,Vapor Press,-0.061128803
7/21/2023 20:10,Tank Temp,Vapor Press,-0.03945455
7/21/2023 20:10,Filter DP,Line Pressure,0.174544696
7/24/2023 8:24,Main Pump Press,Tank Level,-0.180205563
7/24/2023 8:24,Line Pressure,Main Pump Press,-0.08576016
7/24/2023 8:24,Line Pressure,Overspeed Press,0.035626954
